1001	0.5015
1002	0.5056
1003	0.4908
1004	0.4745
1005	0.5015
1006	0.5221
1007	0.533
1008	0.5092
1009	0.4878
1010	0.5102
1011	0.5097
1012	0.4719
1013	0.5381
1014	0.5127
1015	0.515
1016	0.5156
1017	0.5211
1018	0.5034
1019	0.4896
1020	0.5268
1021	0.5289
1022	0.4915
1023	0.5149
1024	0.525
1025	0.5271
1026	0.5
1027	0.5146
1028	0.4971
1029	0.5001
1030	0.475
1031	0.4851
1032	0.4701
1033	0.4961
1034	0.4996
1035	0.5053
1036	0.4788
1037	0.5361
1038	0.542
1039	0.5049
1040	0.4875
1041	0.541
1042	0.5019
1043	0.4443
1044	0.5107
1045	0.4837
1046	0.4826
1047	0.4904
1048	0.5344
1049	0.5006
1050	0.5038
1051	0.5066
1052	0.5082
1053	0.4814
1054	0.4866
1055	0.4949
1056	0.5182
1057	0.5425
1058	0.5003
1059	0.5249
1060	0.5024
1061	0.4894
1062	0.5203
1063	0.5212
1064	0.4977
1065	0.5202
1066	0.4921
1067	0.5249
1068	0.4724
1069	0.504
1070	0.5338
1071	0.4892
1072	0.4867
1073	0.4907
1074	0.4982
1075	0.5221
1076	0.5577
1077	0.4949
1078	0.4771
1079	0.4917
1080	0.5053
1081	0.4904
1082	0.4518
1083	0.5114
1084	0.4948
1085	0.5012
1086	0.4799
1087	0.52
1088	0.5184
1089	0.5201
1090	0.4918
1091	0.5154
1092	0.4997
1093	0.46
1094	0.4995
1095	0.5775
1096	0.4818
1097	0.5204
1098	0.5147
1099	0.5087
1100	0.4854
1101	0.4745
1102	0.4936
1103	0.4907
1104	0.4934
1105	0.5592
1106	0.5196
1107	0.5266
1108	0.5119
1109	0.5132
1110	0.5151
1111	0.5185
1112	0.5184
1113	0.5498
1114	0.56
1115	0.5103
1116	0.508
1117	0.5089
1118	0.4943
1119	0.5319
1120	0.4894
1121	0.5082
1122	0.4989
1123	0.5284
1124	0.5233
1125	0.5064
1126	0.5093
1127	0.514
1128	0.5459
1129	0.5148
1130	0.4926
1131	0.4775
1132	0.5177
1133	0.5104
1134	0.5262
1135	0.5001
1136	0.5239
1137	0.5009
1138	0.5087
1139	0.537
1140	0.4955
1141	0.5142
1142	0.533
1143	0.4868
1144	0.5062
1145	0.5124
1146	0.4936
1147	0.4943
1148	0.5247
1149	0.4874
1150	0.4966
1151	0.4829
1152	0.4968
1153	0.5213
1154	0.4912
1155	0.5077
1156	0.504
1157	0.5111
1158	0.5128
1159	0.5385
1160	0.4753
1161	0.4901
1162	0.5151
1163	0.4883
1164	0.4883
1165	0.5172
1166	0.4849
1167	0.5034
1168	0.5369
1169	0.4956
1170	0.4979
1171	0.527
1172	0.5227
1173	0.4838
1174	0.5055
1175	0.4627
1176	0.5325
1177	0.4493
1178	0.5225
1179	0.5055
1180	0.489
1181	0.5329
1182	0.5185
1183	0.4863
1184	0.484
1185	0.5608
1186	0.5295
1187	0.4913
1188	0.4919
1189	0.5427
1190	0.5352
1191	0.4657
1192	0.4666
1193	0.5156
1194	0.4831
1195	0.4973
1196	0.4955
1197	0.4817
1198	0.4837
1199	0.5499
1200	0.5084
1201	0.5104
1202	0.5388
1203	0.4917
1204	0.4819
1205	0.5037
1206	0.4898
1207	0.5337
1208	0.4887
1209	0.4821
1210	0.5138
1211	0.5069
1212	0.5547
1213	0.4979
1214	0.5226
1215	0.5042
1216	0.5136
1217	0.5237
1218	0.5091
1219	0.4886
1220	0.5056
1221	0.5209
1222	0.5064
1223	0.4658
1224	0.5415
1225	0.4759
1226	0.5374
1227	0.5688
1228	0.472
1229	0.528
1230	0.494
1231	0.5208
1232	0.5116
1233	0.5056
1234	0.4958
1235	0.483
1236	0.5656
1237	0.5302
1238	0.4939
1239	0.517
1240	0.52
1241	0.52
1242	0.4791
1243	0.512
1244	0.5048
1245	0.4854
1246	0.5265
1247	0.5289
1248	0.4955
1249	0.5161
1250	0.5053
1251	0.502
1252	0.5276
1253	0.5124
1254	0.5056
1255	0.5022
1256	0.4626
1257	0.5281
1258	0.5087
1259	0.5018
1260	0.5262
1261	0.502
1262	0.5156
1263	0.4914
1264	0.4932
1265	0.549
1266	0.5148
1267	0.5111
1268	0.5037
1269	0.5164
1270	0.5117
1271	0.5303
1272	0.5187
1273	0.5301
1274	0.5244
1275	0.5202
1276	0.5076
1277	0.5031
1278	0.4714
1279	0.4889
1280	0.516
1281	0.468
1282	0.5265
1283	0.5061
1284	0.5152
1285	0.491
1286	0.5393
1287	0.4826
1288	0.4985
1289	0.5018
1290	0.4933
1291	0.5097
1292	0.5296
1293	0.5128
1294	0.5304
1295	0.5224
1296	0.5137
1297	0.5265
1298	0.486
1299	0.5315
1300	0.5083
1301	0.5549
1302	0.5189
1303	0.5323
1304	0.474
1305	0.5229
1306	0.5079
1307	0.555
1308	0.5247
1309	0.5127
1310	0.5165
1311	0.5215
1312	0.5366
1313	0.5399
1314	0.4831
1315	0.531
1316	0.4981
1317	0.5257
1318	0.4934
1319	0.504
1320	0.5079
1321	0.5222
1322	0.5122
1323	0.5271
1324	0.5194
1325	0.4985
1326	0.5007
1327	0.4845
1328	0.4561
1329	0.5031
1330	0.5112
1331	0.4929
1332	0.5106
1333	0.4979
1334	0.5099
1335	0.4666
1336	0.5237
1337	0.5098
1338	0.5349
1339	0.4939
1340	0.4939
1341	0.5275
1342	0.5221
1343	0.5393
1344	0.5496
1345	0.4832
1346	0.4754
1347	0.548
1348	0.5272
1349	0.5254
1350	0.5021
1351	0.5366
1352	0.512
1353	0.4844
1354	0.537
1355	0.4863
1356	0.5031
1357	0.5057
1358	0.4856
1359	0.5079
1360	0.5243
1361	0.4747
1362	0.4932
1363	0.4928
1364	0.5484
1365	0.5176
1366	0.474
1367	0.532
1368	0.5014
1369	0.4806
1370	0.4878
1371	0.5153
1372	0.4859
1373	0.5152
1374	0.5118
1375	0.5272
1376	0.5679
1377	0.4956
1378	0.5156
1379	0.5145
1380	0.4774
1381	0.5067
1382	0.531
1383	0.4925
1384	0.47
1385	0.4643
1386	0.5099
1387	0.4763
1388	0.5113
1389	0.5208
1390	0.5046
1391	0.5014
1392	0.5197
1393	0.5174
1394	0.5257
1395	0.4878
1396	0.5325
1397	0.5238
1398	0.5009
1399	0.4927
1400	0.5252
1401	0.4764
1402	0.5254
1403	0.5124
1404	0.5337
1405	0.4963
1406	0.531
1407	0.4942
1408	0.4843
1409	0.5158
1410	0.4921
1411	0.5196
1412	0.4944
1413	0.5041
1414	0.5601
1415	0.4929
1416	0.5276
1417	0.5161
1418	0.5287
1419	0.5079
1420	0.4983
1421	0.5466
1422	0.4888
1423	0.5191
1424	0.4906
1425	0.5067
1426	0.4982
1427	0.5264
1428	0.5295
1429	0.5076
1430	0.5114
1431	0.5026
1432	0.5174
1433	0.5753
1434	0.4999
1435	0.5222
1436	0.4967
1437	0.5137
1438	0.4975
1439	0.5245
1440	0.4841
1441	0.504
1442	0.5031
1443	0.4603
1444	0.5147
1445	0.549
1446	0.5229
1447	0.4946
1448	0.4861
1449	0.5122
1450	0.4773
1451	0.4948
1452	0.4871
1453	0.5409
1454	0.524
1455	0.5303
1456	0.5459
1457	0.5153
1458	0.4941
1459	0.5365
1460	0.5396
1461	0.5119
1462	0.5113
1463	0.5217
1464	0.5006
1465	0.5798
1466	0.5517
1467	0.5009
1468	0.5842
1469	0.5444
1470	0.5018
1471	0.504
1472	0.5086
1473	0.5313
1474	0.5327
1475	0.5257
1476	0.5386
1477	0.5355
1478	0.5313
1479	0.5141
1480	0.5291
1481	0.5309
1482	0.4871
1483	0.4965
1484	0.5346
1485	0.5278
1486	0.5075
1487	0.4865
1488	0.4979
1489	0.5296
1490	0.5116
1491	0.4827
1492	0.4966
1493	0.4896
1494	0.473
1495	0.5006
1496	0.5358
1497	0.481
1498	0.5192
1499	0.4672
1500	0.4803
1501	0.4908
1502	0.4864
1503	0.477
1504	0.4983
1505	0.5086
1506	0.5294
1507	0.4987
1508	0.5125
1509	0.4779
1510	0.5067
1511	0.4929
1512	0.5198
1513	0.5191
1514	0.513
1515	0.5381
1516	0.5334
1517	0.4886
1518	0.4909
1519	0.5134
1520	0.4725
1521	0.5037
1522	0.4916
1523	0.5081
1524	0.5434
1525	0.5225
1526	0.4981
1527	0.4905
1528	0.5496
1529	0.515
1530	0.5032
1531	0.5129
1532	0.5294
1533	0.5225
1534	0.4527
1535	0.5014
1536	0.4984
1537	0.5013
1538	0.5104
1539	0.4885
1540	0.5459
1541	0.5444
1542	0.5096
1543	0.5355
1544	0.5065
1545	0.4894
1546	0.5443
1547	0.4924
1548	0.523
1549	0.5549
1550	0.4931
1551	0.538
1552	0.5281
1553	0.5074
1554	0.5104
1555	0.5019
1556	0.5229
1557	0.4961
1558	0.5552
1559	0.5061
1560	0.5249
1561	0.5536
1562	0.5222
1563	0.4932
1564	0.4957
1565	0.5126
1566	0.52
1567	0.4646
1568	0.4879
1569	0.5397
1570	0.5276
1571	0.5189
1572	0.4787
1573	0.5539
1574	0.5086
1575	0.4876
1576	0.5444
1577	0.4943
1578	0.5241
1579	0.497
1580	0.5117
1581	0.5007
1582	0.4961
1583	0.5216
1584	0.5101
1585	0.5083
1586	0.4982
1587	0.5229
1588	0.5088
1589	0.526
1590	0.5234
1591	0.5232
1592	0.4992
1593	0.4935
1594	0.4841
1595	0.5293
1596	0.5169
1597	0.5144
1598	0.5331
1599	0.4869
1600	0.4823
1601	0.5191
1602	0.5338
1603	0.4837
1604	0.5065
1605	0.5062
1606	0.524
1607	0.5189
1608	0.5188
1609	0.4919
1610	0.5257
1611	0.5178
1612	0.4961
1613	0.5179
1614	0.4948
1615	0.5126
1616	0.517
1617	0.5082
1618	0.4939
1619	0.5422
1620	0.5092
1621	0.4871
1622	0.5197
1623	0.4862
1624	0.486
1625	0.5174
1626	0.5132
1627	0.5222
1628	0.5087
1629	0.5591
1630	0.5178
1631	0.539
1632	0.526
1633	0.5152
1634	0.5111
1635	0.5451
1636	0.4737
1637	0.4712
1638	0.5109
1639	0.5207
1640	0.5124
1641	0.5086
1642	0.5586
1643	0.5183
1644	0.5332
1645	0.5103
1646	0.5323
1647	0.5309
1648	0.504
1649	0.5549
1650	0.4855
1651	0.5343
1652	0.5245
1653	0.508
1654	0.5191
1655	0.5462
1656	0.505
1657	0.489
1658	0.4998
1659	0.4805
1660	0.5102
1661	0.474
1662	0.4861
1663	0.4844
1664	0.5255
1665	0.5219
1666	0.4955
1667	0.4824
1668	0.5143
1669	0.5035
1670	0.5114
1671	0.5062
1672	0.4827
1673	0.4878
1674	0.5358
1675	0.4839
1676	0.5148
1677	0.5002
1678	0.5422
1679	0.4872
1680	0.5017
1681	0.5131
1682	0.5076
1683	0.5249
1684	0.5282
1685	0.5392
1686	0.5123
1687	0.5272
1688	0.5055
1689	0.4988
