1001	0.9009
1002	0.7535
1003	0.8807
1004	0.6999
1005	0.6037
1006	0.6643
1007	0.6366
1008	0.2752
1009	0.6445
1010	0.3663
1011	0.5771
1012	0.6754
1013	0.7567
1014	0.6572
1015	0.845
1016	0.8855
1017	0.858
1018	0.7905
1019	0.8934
1020	0.01543
1021	0.8474
1022	0.9407
1023	0.669
1024	0.7208
1025	0.8592
1026	0.5974
1027	0.4707
1028	0.7551
1029	0.8336
1030	0.8228
1031	0.6805
1032	0.6972
1033	0.6382
1034	0.6704
1035	0.752
1036	0.5737
1037	0.7178
1038	0.625
1039	0.7803
1040	0.7177
1041	0.4324
1042	0.8097
1043	0.8249
1044	0.762
1045	0.9042
1046	0.5986
1047	0.7775
1048	0.7413
1049	0.6969
1050	0.5808
1051	0.3963
1052	0.5953
1053	0.6368
1054	0.6617
1055	0.6418
1056	0.6484
1057	0.5804
1058	0.6103
1059	0.4152
1060	0.8861
1061	0.7127
1062	0.3425
1063	0.8672
1064	0.7526
1065	0.7554
1066	0.7153
1067	0.642
1068	0.6921
1069	0.6203
1070	0.8787
1071	0.9274
1072	0.6906
1073	0.9062
1074	0.6861
1075	0.2109
1076	0.8796
1077	0.7498
1078	0.8373
1079	0.6095
1080	0.5274
1081	0.7008
1082	0.8535
1083	0.3255
1084	0.8846
1085	0.8022
1086	0.8965
1087	0.8929
1088	0.903
1089	0.8993
1090	0.7078
1091	0.0347
1092	0.9084
1093	0.4454
1094	0.9329
1095	0.743
1096	0.4339
1097	0.7148
1098	0.5713
1099	0.27
1100	0.7112
1101	0.5806
1102	0.5954
1103	0.9203
1104	0.917
1105	0.5023
1106	0.364
1107	0.8328
1108	0.781
1109	0.6517
1110	0.733
1111	0.699
1112	0.7349
1113	0.173
1114	0.5162
1115	0.7461
1116	0.5614
1117	0.5055
1118	0.6234
1119	0.7963
1120	0.8846
1121	0.6139
1122	0.728
1123	0.5394
1124	0.7721
1125	0.9616
1126	0.7178
1127	0.8187
1128	0.7485
1129	0.5201
1130	0.5493
1131	0.72
1132	0.9369
1133	0.967
1134	0.9307
1135	0.7975
1136	0.8083
1137	0.8708
1138	0.4481
1139	0.8185
1140	0.7018
1141	0.88
1142	0.4088
1143	0.5717
1144	0.9301
1145	0.5569
1146	0.8522
1147	0.4935
1148	0.673
1149	0.4578
1150	0.8083
1151	0.7767
1152	0.3876
1153	0.3502
1154	0.6217
1155	0.9225
1156	0.8168
1157	0.5985
1158	0.5298
1159	0.6884
1160	0.842
1161	0.8312
1162	0.6921
1163	0.8673
1164	0.4557
1165	0.5184
1166	0.6779
1167	0.6758
1168	0.2871
1169	0.851
1170	0.7652
1171	0.6281
1172	0.4293
1173	0.815
1174	0.4265
1175	0.6941
1176	0.7705
1177	0.858
1178	0.7265
1179	0.7129
1180	0.701
1181	0.738
1182	0.9283
1183	0.7172
1184	0.8183
1185	0.6471
1186	0.8004
1187	0.7772
1188	0.7648
1189	0.8253
1190	0.7649
1191	0.8135
1192	0.6952
1193	0.8633
1194	0.8973
1195	0.9447
1196	0.7461
1197	0.8674
1198	0.6812
1199	0.7291
1200	0.5658
1201	0.7878
1202	0.3288
1203	0.6564
1204	0.8844
1205	0.4518
1206	0.9117
1207	0.5942
1208	0.7583
1209	0.8333
1210	0.5391
1211	0.6442
1212	0.8075
1213	0.7425
1214	0.792
1215	0.8195
1216	0.5024
1217	0.6159
1218	0.4482
1219	0.9633
1220	0.7021
1221	0.4644
1222	0.6851
1223	0.7999
1224	0.3643
1225	0.9578
1226	0.5748
1227	0.6786
1228	0.5675
1229	0.3545
1230	0.5986
1231	0.8098
1232	0.4747
1233	0.7483
1234	0.7006
1235	0.7933
1236	0.6229
1237	0.7527
1238	0.8935
1239	0.5043
1240	0.7511
1241	0.679
1242	0.6413
1243	0.661
1244	0.762
1245	0.8632
1246	0.7109
1247	0.7198
1248	0.7954
1249	0.83
1250	0.7691
1251	0.933
1252	0.6586
1253	0.7565
1254	0.6405
1255	0.6581
1256	0.8574
1257	0.5894
1258	0.4989
1259	0.5521
1260	0.697
1261	0.7997
1262	0.7773
1263	0.726
1264	0.6685
1265	0.7214
1266	0.5638
1267	0.6765
1268	0.6259
1269	0.4087
1270	0.7694
1271	0.68
1272	0.7636
1273	0.6405
1274	0.3405
1275	0.859
1276	0.7952
1277	0.5182
1278	0.933
1279	0.2705
1280	0.315
1281	0.8525
1282	0.547
1283	0.7944
1284	0.7328
1285	0.798
1286	0.6631
1287	0.5339
1288	0.8706
1289	0.9382
1290	0.7552
1291	0.7116
1292	0.8455
1293	0.9108
1294	0.6567
1295	0.769
1296	0.6676
1297	0.7276
1298	0.8237
1299	0.8122
1300	0.3729
1301	0.4418
1302	0.7632
1303	0.826
1304	0.7833
1305	0.6682
1306	0.5525
1307	0.7127
1308	0.7273
1309	0.5758
1310	0.6626
